e,a,i,om,w,ma,epoch,H,albedo,diameter,mass,class,name,central_body
0.2216157276517791,0.0784571787968752,28.91176220475497,112.8013446285474,129.9473769371604,346.1819557720188,2451544.5,,,,8.692277e+17,SAT,Elara,Jupiter
0.3796487367826216,0.1565256840066127,140.0808519097235,315.7377944458887,172.8807192930209,278.9154488427565,2451544.5,,,,2.997337e+17,SAT,Pasiphae,Jupiter
0.3163006112122551,0.1535577125831874,152.143761717456,308.0169091300185,354.3077929718233,157.1423977697291,2451544.5,,,,7.493342e+16,SAT,Sinope,Jupiter
0.1366307463140841,0.07845583462200434,27.861660364506,9.239681759883464,48.33512722320086,327.6940846793781,2451544.5,,,,6.294407e+16,SAT,Lysithea,Jupiter
0.2428786331070583,0.1617453745423941,164.7189751532641,115.4702783831315,6.501338818525511,259.2297226190915,2451544.5,,,,1.318828e+17,SAT,Carme,Jupiter
0.3806696512598596,0.1448921847296597,151.6568228747923,13.68966090385084,78.7764872396058,271.5025758710908,2451544.5,,,,2.997337e+16,SAT,Ananke,Jupiter
0.1727883089851274,0.0744499375667417,27.57844110755551,216.8764122987287,271.3391705625115,231.8006513914209,2451544.5,,,,1.094028e+16,SAT,Leda,Jupiter
0.01773510423598242,0.001487322483009415,3.282599991636743,338.2596490685636,18.31151164929991,283.8793428071236,2451544.5,,,,4.517042e+17,SAT,Thebe,Jupiter
0.006922569118014266,0.0008690965160830364,2.209881162539546,337.7286976099509,349.933566409627,1.527933622090951,2451544.5,,,,2082622000000000.0,SAT,Adrastea,Jupiter
0.007833493842135473,0.0008622262838616,2.217600895551039,337.6553321803818,298.2189443574127,357.7098897357298,2451544.5,,,,3.747221e+16,SAT,Metis,Jupiter
0.1979157695902716,0.153942611162346,139.1624724184788,278.1871787131237,13.50214132398466,117.6413176141913,2451544.5,,,,869227700000000.0,SAT,Callirrhoe,Jupiter
0.1967422291519216,0.04943219198277014,45.98225333253104,202.6670290811144,236.3571281316116,287.7008794404645,2451544.5,,,,689387500000000.0,SAT,Themisto,Jupiter
0.446201357245246,0.1645193582122786,151.966583584604,292.1186273162557,309.9148594334013,115.8839565477884,2451544.5,,,,209813600000000.0,SAT,Megaclite,Jupiter
0.2923256341703078,0.1485058149206031,162.0305178708915,300.7885662776602,207.7301458700178,116.1889683744481,2451544.5,,,,164853500000000.0,SAT,Taygete,Jupiter
0.2025171187243689,0.1566120291846585,165.7287319867681,134.4348004945572,231.43713809459,275.2988835337559,2451544.5,,,,74933420000000.0,SAT,Chaldene,Jupiter
0.2548694520861836,0.1441430784766215,149.9616135719324,35.55699436994058,104.3425612641597,255.1488378801889,2451544.5,,,,119893500000000.0,SAT,Harpalyke,Jupiter
0.3039209228029191,0.1487206495907964,166.442726682269,37.70022470949756,240.4774466072033,224.6611137196373,2451544.5,,,,194826900000000.0,SAT,Kalyke,Jupiter
0.2422307668942465,0.1411811255703123,148.9858654626915,268.8807450022425,91.36060021183752,181.7596185542005,2451544.5,,,,194826900000000.0,SAT,Iocaste,Jupiter
0.3239261603611069,0.1570665776962222,161.2273684920384,311.1531424610855,359.8952303269347,272.8748349454382,2451544.5,,,,44960050000000.0,SAT,Erinome,Jupiter
0.1519367179177162,0.1595113525383793,166.0386032473342,134.0365863426944,130.7995451535626,116.3253552017977,2451544.5,,,,74933420000000.0,SAT,Isonoe,Jupiter
0.181601081631412,0.1366781005132054,143.1402948788204,281.3077810825487,182.5460752746403,127.6325138290819,2451544.5,,,,434613800000000.0,SAT,Praxidike,Jupiter
0.2157405516549961,0.1661386661423242,150.2592355082557,264.7640782238921,61.098088282734,133.967934257531,2451544.5,,,,89920110000000.0,SAT,Autonoe,Jupiter
0.4305113776092715,0.1376640147460556,149.8988042652209,240.7881460416181,105.1248734316017,242.223901993807,2451544.5,,,,89920110000000.0,SAT,Thyone,Jupiter
0.1834972125050987,0.1423029849172515,149.9106827791222,330.3104635491694,277.1853368508416,158.2716688086144,2451544.5,,,,89920110000000.0,SAT,Hermippe,Jupiter
0.3779229225137981,0.148399529711891,165.8048745389397,358.4044633751088,72.19760850260037,120.2519912835995,2451544.5,,,,44960050000000.0,SAT,Aitne,Jupiter
0.2204623973708688,0.1529486798277566,146.0819797003031,297.6774587377666,223.3238564799778,281.5954101901078,2451544.5,,,,44960050000000.0,SAT,Eurydome,Jupiter
0.2337617094885796,0.1372326472757224,145.9719968416839,265.164651922761,312.343705465878,353.2873774982077,2451544.5,,,,44960050000000.0,SAT,Euanthe,Jupiter
0.1205332600392291,0.1305896937403736,147.0812675990966,63.40020516850313,109.4889459389928,56.08066390350691,2451544.5,,,,14986680000000.0,SAT,Euporie,Jupiter
0.3002489338182699,0.1383313924497644,144.2936757926863,212.3501203423164,244.7451300467648,160.8295972000056,2451544.5,,,,14986680000000.0,SAT,Orthosie,Jupiter
0.2488947447825146,0.163921090894261,151.9686354354989,109.2473181551555,56.53985881490924,177.2742605062516,2451544.5,,,,14986680000000.0,SAT,Sponde,Jupiter
0.2307008999429273,0.1542086300047595,166.7186455409226,56.66248295403454,69.13651693122641,175.7306941716513,2451544.5,,,,14986680000000.0,SAT,Kale,Jupiter
0.3188055100480929,0.1552634645256931,163.1615980440625,317.9739202832542,207.9700461194044,237.4246696277008,2451544.5,,,,14986680000000.0,SAT,Pasithee,Jupiter
0.378517285348822,0.155327750096815,146.4121841312212,311.4462106388724,192.2189972378208,240.8503436555947,2451544.5,,,,44960050000000.0,SAT,Hegemone,Jupiter
0.3094042073379499,0.1368221153216512,147.9197776637848,0.937364946206914,50.19675988624385,235.6923882570281,2451544.5,,,,14986680000000.0,SAT,Mneme,Jupiter
0.5977702853751236,0.1536554046793573,156.4677150464153,156.4717876005536,43.07444472328095,207.3503553173518,2451544.5,,,,89920110000000.0,SAT,Aoede,Jupiter
0.1704088588331671,0.1382070340882992,151.0040266217516,174.9263013138423,306.8833064192216,274.8897979910162,2451544.5,,,,14986680000000.0,SAT,Thelxinoe,Jupiter
0.2054282001870272,0.150123528352213,162.6566723614121,333.3439486680887,172.4852610914082,33.73418691953485,2451544.5,,,,44960050000000.0,SAT,Arche,Jupiter
0.1622082966808914,0.1479307906074332,165.7365978947886,23.90321633610729,352.6360710968045,66.50650952998697,2451544.5,,,,14986680000000.0,SAT,Kallichore,Jupiter
0.1524216538816289,0.1391006260316633,155.2686692632304,94.56448238419775,305.0512023020751,45.56197491357921,2451544.5,,,,89920110000000.0,SAT,Helike,Jupiter
0.2030798094947069,0.1131233483062626,58.70100969434279,52.1104947925672,90.48342513952942,336.2293099549561,2451544.5,,,,44960050000000.0,SAT,Carpo,Jupiter
0.2220114816030768,0.1618877448804063,165.7861915389839,200.4300989172046,290.0748683301198,233.9852914456898,2451544.5,,,,89920110000000.0,SAT,Eukelade,Jupiter
0.2807529618113739,0.1560053248382422,141.4295836550114,253.6415594346497,174.5622174733013,153.0199324853652,2451544.5,,,,14986680000000.0,SAT,Cyllene,Jupiter
0.2478160553040688,0.1581208256505343,137.2749827999581,324.1692693128441,135.2753619982436,40.40071860071031,2451544.5,,,,14986680000000.0,SAT,Kore,Jupiter
0.314585314234054,0.1554217167388217,161.5838886364989,299.4438790872363,344.0959621557829,122.8410986168191,2451544.5,,,,14986680000000.0,SAT,Herse,Jupiter
0.1829355453852705,0.08231139036719641,27.55946229809216,293.9154828660427,164.108123174244,320.2621362650815,2451544.5,,,,5520000000000.0,SAT,Dia,Jupiter
0.2386900519210379,0.1496657680673638,166.0125493674341,180.0361568839145,86.37053781933692,336.4574727475183,2451544.5,,,,5520000000000.0,SAT,Eirene,Jupiter
0.0916181903986839,0.1457660081753811,145.5068509619003,234.3289449118712,0.9632907524170734,88.56017042993231,2451544.5,,,,2760000000000.0,SAT,Philophrosyne,Jupiter
0.2903232266769668,0.1400072110590807,149.6076097401967,227.4779829016322,73.56685513931426,339.5508079453286,2451544.5,,,,2760000000000.0,SAT,Eupheme,Jupiter
0.1482209331028362,0.1252017823398349,32.07250297733265,291.2235198858517,316.2193701941428,90.15588338521526,2451544.5,,,,1380000000000.0,SAT,Valetudo,Jupiter
0.1456220634749036,0.07718654507153279,28.19350533643438,249.7871207158262,188.6425914259972,157.7502139699853,2451544.5,,,,4140000000000.0,SAT,Pandia,Jupiter
0.1372505201514137,0.07580503176558162,29.96795760711267,113.7354433278245,300.7188173036625,270.0570888927448,2451544.5,,,,4140000000000.0,SAT,Ersa,Jupiter
0.01931698696070783,0.001238980624968064,26.99299241500365,172.0396295670612,102.3238888982865,212.8132353558682,2451544.5,,,,3.75095e+19,SAT,Mimas,Saturn
0.003800417536781178,0.0015905143972804,28.05201639439755,169.507182453036,135.3487315249364,235.6744406892152,2451544.5,,,,1.080321e+20,SAT,Enceladus,Saturn
0.001158899973229246,0.001971430036869338,27.22235764865977,167.9909443431235,355.7573083396887,57.29934814117608,2451544.5,,,,6.174978e+20,SAT,Tethys,Saturn
0.001735941887802745,0.002525458011160196,28.04127397826485,169.4704342643129,150.7973765334269,280.395346767373,2451544.5,,,,1.09549e+21,SAT,Dione,Saturn
0.001780625290872894,0.003518765738056875,28.24160905793811,168.9842222546423,166.6061348272898,166.233177731479,2451544.5,,,,2.306492e+21,SAT,Rhea,Saturn
0.02860978379183562,0.008166129387702347,27.71834095482803,169.2390690908516,164.4184175805537,152.1382017926759,2451544.5,,,,1.345184e+23,SAT,Titan,Saturn
0.1266089416645287,0.009919653430288526,27.20886672638509,168.3051301721088,188.4128056394456,62.44163222488223,2451544.5,,,,5.551031e+18,SAT,Hyperion,Saturn
0.02834802160904441,0.02380499231419901,17.23869360657494,139.682808907188,229.4676525763049,205.9889997556047,2451544.5,,,,1.805665e+21,SAT,Iapetus,Saturn
0.1649255299042492,0.08654935691463506,173.2628432720562,263.3087226296789,354.0535228645836,58.17995004081674,2451544.5,,,,8.312297e+18,SAT,Phoebe,Saturn
0.004906346251416668,0.00101223074514843,27.98098926862632,169.8473601984617,123.4358718372518,220.9930341052532,2451544.5,,,,1.896482e+18,SAT,Janus,Saturn
0.01362629677177609,0.001020114743773689,27.73388951506806,169.8614985166838,215.8715612428488,313.8836481057372,2451544.5,,,,5.26249e+17,SAT,Epimetheus,Saturn
0.008386147537918515,0.002529692848833096,27.93405303411577,169.907295857628,160.0348546597332,323.4279659279425,2451544.5,,,,7127989000000000.0,SAT,Helene,Saturn
0.001731203490493233,0.001975242661874527,26.88673187664327,169.1035590435644,97.33836473886156,13.81505689215632,2451544.5,,,,4046405000000000.0,SAT,Telesto,Saturn
0.0009127833727963688,0.001967333275516374,28.19997338022877,166.3589851479796,263.1441268879079,92.57055992776662,2451544.5,,,,2547736000000000.0,SAT,Calypso,Saturn
0.005299714752722453,0.0009232357135077155,28.04792891435999,169.5258682065813,14.41703873965529,19.36056176180485,2451544.5,,,,5571944000000000.0,SAT,Atlas,Saturn
0.004563521195177539,0.0009397417560413837,28.05171852153372,169.5099366034444,107.5094874884263,14.52713919691508,2451544.5,,,,1.610972e+17,SAT,Prometheus,Saturn
0.001230303815477775,0.0009486585663349229,28.03494203676214,169.6288962007376,199.7003469650312,171.1455478434662,2451544.5,,,,1.391959e+17,SAT,Pandora,Saturn
0.007174608878271703,0.0009013489643118271,28.05121276294331,169.5259124407366,157.5409933256266,356.0909577832755,2451544.5,,,,4945606000000000.0,SAT,Pan,Saturn
0.3959641345242814,0.1495284724840623,172.9350461111559,204.4509866192277,45.25423103385717,216.3239708354667,2451544.5,,,,4945606000000000.0,SAT,Ymir,Saturn
0.4650866159527978,0.0996292376710245,47.33835829587725,353.1499184186932,237.580739752736,304.2787370441109,2451544.5,,,,8242676000000000.0,SAT,Paaliaq,Saturn
0.6453857841440382,0.1242294560997162,33.89388782294665,95.6964914065119,282.9064449349511,255.7406119150543,2451544.5,,,,2697603000000000.0,SAT,Tarvos,Saturn
0.3682921904209442,0.07577305958361634,49.60637431887634,152.5204657422697,68.64189058194022,27.92344165261759,2451544.5,,,,1198935000000000.0,SAT,Ijiraq,Saturn
0.1208050381583204,0.1309001573937297,174.7014143385567,253.2051252148152,65.05377333472161,317.1280584413522,2451544.5,,,,209813600000000.0,SAT,Suttungr,Saturn
0.1574931854649399,0.07559610784294804,48.77556317096175,352.685391135162,91.75356251793744,168.1749626602833,2451544.5,,,,3297071000000000.0,SAT,Kiviuq,Saturn
0.2479441272927017,0.1250642995680154,169.4998938961798,79.16779709948521,305.4283196610601,97.1439722059317,2451544.5,,,,209813600000000.0,SAT,Mundilfari,Saturn
0.4909159023681028,0.1094805983195108,37.08673658034159,111.1230044907203,62.7951140625002,17.01443040578379,2451544.5,,,,2.098136e+16,SAT,Albiorix,Saturn
0.2249988935309542,0.1034462396332553,147.8499557250397,284.0846062232199,202.2752203523227,117.2812100925259,2451544.5,,,,314720400000000.0,SAT,Skathi,Saturn
0.6174220100974869,0.1152054648750333,34.31542049799548,146.2157193886299,279.7959771491724,306.5321721854617,2451544.5,,,,764320900000000.0,SAT,Erriapus,Saturn
0.3893901447396662,0.1175004409816823,48.4990113988716,63.96922171633624,68.38454085460843,190.4638287643239,2451544.5,,,,3.896538e+16,SAT,Siarnaq,Saturn
0.5062587010864695,0.1360393389516584,174.9755705213603,247.3035149407071,92.14967459310762,350.7374108360361,2451544.5,,,,209813600000000.0,SAT,Thrymr,Saturn
0.2691248475413454,0.1303030987258744,138.8162622143389,178.9869274984161,177.9246060909945,109.2512427295664,2451544.5,,,,344693700000000.0,SAT,Narvi,Saturn
0.0006404162584749101,0.001296982192929045,28.0546489369728,169.4903413467011,81.26305143563866,250.8647428374838,2451544.5,,,,8992011000000.0,SAT,Methone,Saturn
0.003983868906268243,0.001417368269813777,28.03497437566099,169.139610483883,93.76617918311999,211.7302896925041,2451544.5,,,,32970710000000.0,SAT,Pallene,Saturn
0.01841331385176603,0.002518000198229966,28.20533204775195,169.7008651423043,338.2186360777935,8.592329600914713,2451544.5,,,,4496005000000.0,SAT,Polydeuces,Saturn
0.00670455804582896,0.0009203095288378144,28.05230318442927,169.5302763865034,179.6553043004258,351.0219619962143,2451544.5,,,,77930760000000.0,SAT,Daphnis,Saturn
0.2849170763339748,0.1387886438082722,167.8612283524519,181.9721360214282,244.8814422748445,26.2295562960603,2451544.5,,,,259900000000000.0,SAT,Aegir,Saturn
0.376981443544372,0.1150108545138809,43.3592896050504,197.6855206161779,5.039748713368722,163.634272088777,2451544.5,,,,259900000000000.0,SAT,Bebhionn,Saturn
0.1202207069888366,0.1272615630861854,159.2449997884125,207.8541883432082,133.9138170927879,311.2979403718948,2451544.5,,,,259900000000000.0,SAT,Bergelmir,Saturn
0.6187098237438701,0.1346735791400407,146.2697277368335,282.9522552973031,85.6143893437736,238.8418034887374,2451544.5,,,,414000000000000.0,SAT,Bestla,Saturn
0.2447245286249203,0.1365635387799363,156.4471292698153,138.0437400158353,343.6000756526636,284.6457126286767,2451544.5,,,,149500000000000.0,SAT,Farbauti,Saturn
0.1930463753785394,0.1461257722154841,164.6058259708938,234.6374761859641,114.582780638359,147.6813407538343,2451544.5,,,,78200000000000.0,SAT,Fenrir,Saturn
0.2663387091410083,0.1672459752601734,167.9660665898734,269.3109319968725,321.9611978127627,231.9426564153632,2451544.5,,,,8280000000000.0,SAT,Fornjot,Saturn
0.4278410657477206,0.1297725163383467,160.4990820339557,316.317485779534,10.34433801777806,183.0788317318388,2451544.5,,,,259900000000000.0,SAT,Hati,Saturn
0.4628823061183534,0.1240546284392415,154.786767731307,40.15528702250261,264.8165074902803,294.9866702534583,2451544.5,,,,259900000000000.0,SAT,Hyrrokkin,Saturn
0.4701135436057665,0.1499613044738735,146.490711252432,288.2757922109151,160.2559818537382,299.4147677597917,2451544.5,,,,259900000000000.0,SAT,Kari,Saturn
0.1923150270502459,0.1518825713708368,165.2614890898185,332.9788620359865,20.53795144377057,337.8419802326664,2451544.5,,,,259900000000000.0,SAT,Loge,Saturn
0.456924395954622,0.1180662722872954,153.2477921599159,294.0505629194865,186.125720068369,48.96941465830045,2451544.5,,,,259900000000000.0,SAT,Skoll,Saturn
0.5452574218946772,0.1483935033526791,167.8935071729203,255.321462518279,314.3689299586888,160.7786481305103,2451544.5,,,,259900000000000.0,SAT,Surtur,Saturn
0.003922393650624782,0.001324852931631322,28.04601212685187,169.4894395196328,38.24866957507478,24.15206587202919,2451544.5,,,,1498668000000.0,SAT,Anthe,Saturn
0.2847157506943017,0.1269307152417964,163.2883712196891,9.240627706452221,229.1275642097231,194.2739752199967,2451544.5,,,,259900000000000.0,SAT,Jarnsaxa,Saturn
0.3018228711536283,0.1225059080292958,172.489306391984,335.8174905851396,146.1677437107464,307.4683119658704,2451544.5,,,,259900000000000.0,SAT,Greip,Saturn
0.1028137185888302,0.1180989261087817,50.35987529974356,93.33834038695676,72.15903585981793,119.2820094225145,2451544.5,,,,259900000000000.0,SAT,Tarqeq,Saturn
0.004049098934503683,0.001124918005040563,28.05033270001682,169.5271330466288,224.2632435019407,337.9213348693863,2451544.5,,,,59946740000.0,SAT,Aegaeon,Saturn
0.001630574502123999,0.001276690788251634,97.7213476042596,167.6167914139716,49.68650714127151,77.01678364094663,2451544.5,,,,1.250524e+21,SAT,Ariel,Uranus
0.004245264571222015,0.00177793206109926,97.6793147952356,167.6370925030037,335.5854979498069,227.1628409237177,2451544.5,,,,1.274945e+21,SAT,Umbriel,Uranus
0.002441219692567596,0.002915902640273442,97.82120140909615,167.6132208706535,201.5366839864566,54.33854877124852,2451544.5,,,,3.400272e+21,SAT,Titania,Uranus
0.0005270566872274274,0.003900422213131583,97.87785138747165,167.7563134362464,246.1983374298231,87.95178581258254,2451544.5,,,,3.076338e+21,SAT,Oberon,Uranus
0.001622688078900785,0.0008680576278556953,97.26671274222224,172.0652210524491,255.2759175699039,300.4485371190015,2451544.5,,,,6.471884e+19,SAT,Miranda,Uranus
0.004149005525764075,0.0003342746117176238,97.71160207138182,167.4786210231333,349.0334706462524,12.2237503533914,2451544.5,,,,4.496005e+16,SAT,Cordelia,Uranus
0.01355978103283558,0.0003621467017992101,97.71337372920313,167.5873438155351,220.93371796534,305.3508627081937,2451544.5,,,,5.395206e+16,SAT,Ophelia,Uranus
0.002361531961461633,0.0003967858618747596,97.63321684686602,167.6083923580993,206.9389276696286,330.6272549125501,2451544.5,,,,9.291744e+16,SAT,Bianca,Uranus
0.0002099044949696652,0.0004130096836974645,97.74976673358304,167.5992746885788,316.2470160534263,315.5091498127567,2451544.5,,,,3.431951e+17,SAT,Cressida,Uranus
0.0006773809728554516,0.0004186987827521388,97.72092362205164,167.7258321616394,336.353404646947,275.2995255901679,2451544.5,,,,1.783415e+17,SAT,Desdemona,Uranus
0.00131021641554538,0.0004309241932347074,97.7033393859674,167.6269335890427,6.237494370220007,44.95623781481562,2451544.5,,,,5.575047e+17,SAT,Juliet,Uranus
0.0002574775466987482,0.0004418487098273878,97.7624381878062,167.6392730382435,328.0673418848792,10.55658661683641,2451544.5,,,,1.681506e+18,SAT,Portia,Uranus
0.00140553650447886,0.0004682979005615482,97.67587441943263,167.6411941244784,59.62542305821737,14.65796543817329,2451544.5,,,,2.547736e+17,SAT,Rosalind,Uranus
0.0009417713482112822,0.0005038272418573218,97.71149709098361,167.6583015906418,112.5645864631141,3.617349568003764,2451544.5,,,,3.566831e+17,SAT,Belinda,Uranus
0.0008712633188068818,0.000575375647455531,97.43795464132602,167.480637533533,11.23887934783775,13.6367012797606,2451544.5,,,,2.893929e+18,SAT,Puck,Uranus
0.08084149794200331,0.04791937520406892,139.79782765973,175.0934247362194,339.3167958616203,25.94557512762828,2451544.5,,,,2.997337e+17,SAT,Caliban,Uranus
0.5131885618741246,0.08140788987455674,152.6215195364772,255.5955256862467,17.23157686814172,261.4140771231949,2451544.5,,,,2.697603e+18,SAT,Sycorax,Uranus
0.3228212039685728,0.1087784203577131,146.2913314179051,320.0982519680268,171.4819689302493,247.2732768739002,2451544.5,,,,9.891212e+16,SAT,Prospero,Uranus
0.5578826351444416,0.1166521681739517,146.4991284966508,249.7680963967837,3.700935762724908,172.9793985778792,2451544.5,,,,8.692277e+16,SAT,Setebos,Uranus
0.1440323232469999,0.05314955009113288,141.6254077673049,189.47258190661,28.96603815160793,254.9715543931574,2451544.5,,,,2.547736e+16,SAT,Stephano,Uranus
0.22349618260277,0.05678754368514263,166.1417704242864,198.9498282424616,161.6255376609973,182.5457246868052,2451544.5,,,,4645872000000000.0,SAT,Trinculo,Uranus
0.1378791190057944,0.02858203122141287,147.5628999229063,103.1035349501281,123.4034831732255,21.32766272893755,2451544.5,,,,8392543000000000.0,SAT,Francisco,Uranus
0.827398209424936,0.09668416766845747,51.42097895421248,26.28616777370582,73.45252539360638,323.7541847356301,2451544.5,,,,6294407000000000.0,SAT,Margaret,Uranus
0.4214359707084989,0.1365056169915171,167.1967548065554,223.5429763254163,166.9371266656963,21.1043190637453,2451544.5,,,,6294407000000000.0,SAT,Ferdinand,Uranus
0.003608431506129297,0.0005116601450299179,97.68895048092078,167.6651885717178,315.150812677245,23.76220989235887,2451544.5,,,,1.8e+16,SAT,Perdita,Uranus
0.00357361939628259,0.0006535603656872458,97.60208649282423,167.6424567329601,56.44373438838167,352.5082326699784,2451544.5,,,,1000000000000000.0,SAT,Mab,Uranus
0.003123229229538985,0.0004984234162951623,97.59355273525306,167.5976189331143,232.5055514731015,143.1650314644903,2451544.5,,,,3800000000000000.0,SAT,Cupid,Uranus
1.371723635178939e-05,0.002370976742052087,130.2556070953552,215.851201971186,13.8524949358805,30.14739489003613,2451544.5,,,,2.140299e+22,SAT,Triton,Neptune
0.750133383542486,0.03686028676501135,5.069057765655575,319.4658690772581,297.0715796524582,215.275379559694,2451544.5,,,,3.087257e+19,SAT,Nereid,Neptune
0.002015905192267668,0.0003226808266828625,33.08444882846013,51.12084375961314,150.9990783666615,59.52866081543906,2451544.5,,,,1.278083e+17,SAT,Naiad,Neptune
0.001473300163778397,0.0003348716392120927,28.43775761151659,49.18434266583735,113.5295042892295,297.8250834789736,2451544.5,,,,3.534274e+17,SAT,Thalassa,Neptune
0.002369353404844934,0.0003522783076976737,28.5303134778527,48.93058209776874,270.4515244632984,9.787021737927924,2451544.5,,,,1.74898e+18,SAT,Despina,Neptune
0.001801366059276152,0.0004149513707188987,28.50012652358836,48.84828020278447,36.79482607187648,323.2361256950536,2451544.5,,,,2.845228e+18,SAT,Galatea,Neptune
0.001488254216538777,0.0004922008367665724,28.58324820713799,48.37743130585979,119.7503719056137,254.0466673533908,2451544.5,,,,3.818296e+18,SAT,Larissa,Neptune
0.0003232643935374984,0.0007858189373180502,28.98574480606556,48.2736266657801,273.7564146864352,176.3239939969027,2451544.5,,,,3.870713e+19,SAT,Proteus,Neptune
0.2603201791581255,0.1108405021136772,111.8475945712824,217.458452485864,157.2537267491013,229.3357448029932,2451544.5,,,,8.992011e+16,SAT,Halimede,Neptune
0.339227904967075,0.3134520064253125,123.5919053671517,320.1773171408367,128.529925828901,182.9800702321713,2451544.5,,,,1.498668e+16,SAT,Psamathe,Neptune
0.1429163551487856,0.1487564950381374,52.97596128413444,62.1139252740399,62.54859473627268,13.54672044954797,2451544.5,,,,8.992011e+16,SAT,Sao,Neptune
0.3757484964809693,0.1569303315444574,37.64278329927912,53.0079086719333,132.5824312260624,154.8762195893231,2451544.5,,,,8.992011e+16,SAT,Laomedeia,Neptune
